"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
3.27600328972249,2.62793295592801,3.09271449625972,8.85688522501134,4.46334643625021,5.72535410442635,99
3.54624493494455,2.35056606827807,2.77796490700646,8.15843187702585,3.5493782121703,5.88689847595523,100
3.43021415506695,2.75022321439028,2.93635915534868,8.28405889947631,3.69095730076818,5.67841909436002,101
4.05977668124003,3.22096062711499,3.60939341095123,7.68928455997075,4.64324569932736,5.4846359110066,102
3.87570907605085,3.10645327374429,3.61000046229064,8.59868708930004,4.25875437882415,5.36426462046939,103
4.30513070689657,3.02809862064226,3.4119296211284,7.77405968851272,3.82313239834757,5.47242543776251,104
4.24213593072801,2.68737381448008,2.48940293035141,8.59527570507947,4.57879763795897,5.27031283513298,105
2.45139458315505,1.62440153351803,1.79341752526881,5.67339036975094,2.77166788427675,3.69274151963846,106
3.89767989675643,2.0243172682429,3.23729955254659,8.87947300747802,4.83958043214709,6.38095616731261,107
4.76658962285044,2.83707175717976,3.22163404640862,9.56012750493649,5.92377330177757,6.85758012480395,108
4.22568400230356,2.82257634034465,3.31847412073423,9.272695872698,5.77990572635946,6.99655474543184,109
3.73467860847099,2.98232734485104,4.07091953878761,7.85838251271934,5.47624827584717,7.14933544068765,110
4.21185629417838,3.28842528091855,3.40317269451363,8.45136839333234,5.36600314302617,7.78961958990211,111
3.99280046140792,3.50616466353482,3.60317376530086,8.32843478525401,4.5496523247751,7.86684653766605,112
4.26117267281663,3.10181037199359,2.6063116617954,7.93092846926505,4.12386133085384,6.49133486269045,113
4.27568956381397,3.04748527684464,3.16211043399831,9.03934072535429,4.26235759095197,6.63326433573102,114
4.27405858572755,2.37271731964887,2.63066942350738,8.84579788631043,4.35101989000689,7.20530048442556,115
3.74234638211819,1.8949786017395,2.83576738801433,8.27143882073571,3.6157338624187,6.17459266739194,116
3.44214580279994,1.94146626671068,2.39788288860707,7.73960605469818,2.76272981605264,5.9574771119552,117
3.13557412390216,1.4235369495503,2.16440930364404,6.83190834294608,3.73506509066576,4.70988772672831,118
3.53290800223885,2.27550693715903,1.7890499286439,8.58158933105552,4.20662493906772,5.75100045094741,119
2.96091153486114,2.49977454017775,1.91588219535625,7.69744600539813,3.81109624414747,5.2289404274356,120
3.44932215675956,1.57809921864063,1.92079176377041,7.63888092246544,2.74502982510847,4.93671427454741,121
3.76579684101004,2.05009621877274,1.90332048821566,8.28375601055691,2.69442852244125,5.12843412169891,122
3.66647923190722,1.3996658890748,2.03484481177747,8.76840519963913,2.87114018879808,5.54452200105443,123
2.79920796864989,1.41093530536547,1.92333392918947,8.09157167154058,2.52684408064564,5.00560838739848,124
2.74117835021214,1.30354610189408,2.03251962746631,8.13588811895813,2.82333485415024,5.47189613603422,125
2.87185882502867,1.17326459995373,1.91325189541948,8.54050065837396,2.61980977790959,5.93533219554162,126
3.04722027608181,1.4416492382948,2.21816447781552,8.11827985574821,2.5034815688174,5.0094896953173,127
2.84121999988146,1.59739832075347,2.04751411491443,8.06910773063461,2.12419972358291,5.63985079369682,128
2.16433577462022,1.64614108288638,2.12372884314279,7.85259138306091,2.41218236591325,5.80909127008027,129
2.49414442867223,1.52934709856014,1.72259144676034,8.12106299796037,2.19804197006158,5.96038164108869,130
3.23694446663325,1.41122105176582,1.84149208131372,6.91176982744688,2.60328715254428,5.65684512259453,131
2.66760280025367,1.23426305422038,1.86863349783255,8.60257508926889,3.14292588171252,5.91846142091164,132
2.58748577534588,1.41656433176354,1.80470698165404,8.16309847171811,2.88658558393241,5.45151891352648,133
2.0516067437352,1.3658848214546,1.99709253780012,6.84331827286783,3.09852424230776,4.85698708267246,134
2.17341410893253,1.38493365461192,2.23137882648239,7.45207863328078,2.62023683075397,6.23396151788215,135
2.06252637343659,1.48807465735678,2.06890903504006,7.86073335887745,3.08112183079936,6.2547301171952,136
2.17070814822087,1.07946900226398,1.9364855376847,8.28887560602645,3.04763047181942,6.13290690851506,137
2.07558113481171,1.31160314176012,2.00512476954587,6.75958229596827,2.58597259665964,5.65063416277799,138
2.45543754559927,1.62467187264587,2.21662830149545,6.02432489816624,2.97465477085343,6.55051108628024,139
1.82978401306369,1.6504968261927,2.52060753640703,8.14256084793067,2.86522208281507,6.81336455972596,140
2.49960917422867,1.54117654447894,2.38826017083817,8.01884459793106,3.40423720691004,6.64914847705844,141
2.4949594933005,1.51403848115841,2.30163904626438,8.02885997170359,4.03147768399948,6.19225648121911,142
2.09351806903088,1.66126735023457,2.81856587424365,7.27649004643201,3.21448850500506,6.97899899957961,143
2.21496688214213,1.70396846454512,3.02748945993331,7.76810731945222,3.25849798950101,6.25243662218065,144
2.09285776888837,1.79973770281784,2.40874465288859,7.99052861314675,3.92626041593972,4.45250311267746,145
2.53967340387804,2.10576328301946,2.26868574471803,8.72899657868318,4.12510541742948,5.15226962202629,146
2.60063770952309,1.71903823350071,2.66040283762228,6.64537957173868,4.54096741547963,6.05422599141773,147
2.2116698478415,1.51720232439691,2.79046108587398,5.20557906958758,4.83631743287444,4.86560499569106,148
2.23916211540938,1.56491339135195,2.76272284489175,4.7446598684525,4.11525077103346,5.3250891176927,149
2.60568840560359,1.6949665425693,2.70921615953445,5.06407642067008,4.57610429986038,4.89512427951641,150
2.92321199220241,2.07133193968296,3.69663917593682,5.05830490851713,5.23211885341019,5.85917498582646,151
