"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
4.1745663179799,2.21737507700521,3.44175960328113,9.33893418871881,5.1689908406234,6.76578400392995,107
5.04194951053605,3.01539173143628,3.42557093347155,10.0424132800439,6.26851721625136,7.24816431707248,108
4.49819219175884,3.0010421351236,3.52180086777205,9.74103232979761,6.12032215436796,7.39001644751566,109
4.01724557735323,3.16276067086268,4.29130391112729,8.29832554207002,5.80849169103722,7.54581711760425,110
4.48448393029564,3.47702661517069,3.60689412012348,8.89393101176976,5.6970937778749,8.21046252288037,111
4.26927421704831,3.70756498509097,3.81000890715568,8.76839574597876,4.8768478131917,8.29004420898097,112
4.53323349632137,3.28711873336433,2.81979131813592,8.36966217472848,4.45476312892791,6.87541868080773,113
4.54708767240585,3.23269445760295,3.36507019502723,9.49116301045745,4.59042333081498,7.01842898385738,114
4.54535613665886,2.55151100660247,2.83900148504113,9.29196196540287,4.67789609116661,7.60306043953835,115
4.02291598164379,2.08095092122316,3.03976034614369,8.70934661753376,3.95211231231755,6.56003216074945,116
3.73015335414606,2.1240504521367,2.6092120834662,8.17779405252962,3.12610053286486,6.34268555546144,117
3.4329697510632,1.62191730540251,2.38017359032571,7.28921185339088,4.06504691385311,5.12566161727299,118
3.81416427766751,2.45239465075024,2.01774627747782,9.01962225868833,4.53347043770214,6.13829587423037,119
3.25930278359667,2.68175789099892,2.13509375488851,8.13637927468968,4.13779524909556,5.62653584998605,120
3.7275690789423,1.76189003304624,2.13718689746602,8.07770609356695,3.09083125360523,5.34180564062569,121
4.0369968195237,2.22798967863415,2.11690993168582,8.72115193336078,3.03796635402248,5.52802774506617,122
3.9381179725475,1.58358361912671,2.24228687569759,9.21044021668032,3.20660851381397,5.93403314400432,123
3.08772639330265,1.59302465962824,2.13214648188332,8.52627505121032,2.86961995331123,5.40711770554018,124
3.02839508320204,1.48589820457887,2.23773503344474,8.57140896912526,3.15688699682421,5.86139569971811,125
3.15127566995832,1.35717428193745,2.12002436351631,8.9790301604354,2.95462907786889,6.32157005320045,126
3.32156583518347,1.61863671932185,2.42096990421947,8.55336482683748,2.83931984914893,5.40592313450902,127
3.11794523283237,1.77406435114557,2.25057191067229,8.50423867926788,2.47022240951253,6.02626542215892,128
2.45767978881918,1.82374219818781,2.32586191492518,8.28834745400912,2.74963345187523,6.19494583852823,129
2.77390984277239,1.7064341524686,1.930183703552,8.55841391249768,2.54081590872229,6.34820044296406,130
3.50979665860546,1.58784906172103,2.04640012876582,7.35781250095171,2.93543540359403,6.04288129674806,131
2.94158045877292,1.41138197467049,2.07338053989864,9.04959183850978,3.47122647807623,6.30642860188366,132
2.8617149713314,1.59327649703331,2.01115298931162,8.60572654239859,3.21590565380681,5.83847867833826,133
2.33814420649859,1.5424433943231,2.20076652480412,7.29067014701785,3.42768851820026,5.2526403158403,134
2.45474063022558,1.5615220004568,2.43404383530114,7.89104444591356,2.9543381599579,6.62570962238738,135
2.34703869413518,1.66462801469473,2.27152782183609,8.30086512012495,3.41018524502509,6.64726560833668,136
2.45282105406499,1.26051088378737,2.14084074413022,8.73814576394142,3.37756653645096,6.52208003184247,137
2.36068329404449,1.48868646650586,2.20942491333458,7.20562700540377,2.92440237209604,6.03605600898838,138
2.73225607813882,1.80036549234907,2.41923060678125,6.4899308225971,3.30858794537655,6.94817101172094,139
2.12454407235039,1.82641570918434,2.7237335717362,8.58940378822786,3.2032470322761,7.21899290609302,140
2.77743550908855,1.71785452007481,2.59078779212723,8.46243027111943,3.73731969205022,7.04819364783378,141
2.77373846410275,1.69186857424721,2.50564550814662,8.47424013520327,4.36456578234276,6.58369035030066,142
2.38408551536173,1.8379294361744,3.02290620366556,7.71468505831216,3.55333596731786,7.39222580904829,143
2.50415362537499,1.88134863026983,3.23460221023776,8.20913966150393,3.59976647189483,6.64354680948351,144
2.38863233837509,1.97775720984165,2.61428861754916,8.43577662918454,4.26073645534747,4.86236704302862,145
2.82368041066354,2.28277207936801,2.47959865357017,9.19670415237206,4.459336266841,5.54409386264259,146
2.88676059452672,1.90216223654071,2.86482104435117,7.09447085916485,4.87717502000893,6.4421825074673,147
2.51482150345016,1.71034516057186,2.99493375839721,5.70354164774744,5.17259422988465,5.26571907348196,148
2.54597972072328,1.75889598263102,2.96783090493909,5.26861579145507,4.45062504973732,5.71693751206026,149
2.90148977521484,1.88659622693901,2.91610809078264,5.57224396773489,4.90889076538654,5.297950784989,150
3.21086648729605,2.25381822214438,3.90887702187966,5.56788187009032,5.5691014964555,6.24774631777767,151
