"index","Mean","SD","Naive SE","Time-series SE","2.5%","25%","50%","75%","97.5%"
"mu[5,1]",4.96661996647643,0.383356875609692,0.0013553712317905,0.00139947653408724,4.20285539127609,4.71257313329587,4.97056505319552,5.22228106944672,5.716963335976
"mu[6,1]",6.11138611650751,0.45000638564452,0.00159101283433244,0.00161279233500156,5.21981560729786,5.81062046571621,6.11590027406309,6.41262393534326,6.98867499608728
"mu[1,2]",4.32599435177735,0.319281293069719,0.00112882983717804,0.00114506917439488,3.6911314147167,4.11474336891968,4.32734164939488,4.54136469592118,4.94548394532604
"mu[2,2]",2.71968596092878,0.205633867633385,0.000727025511225917,0.000744111366234366,2.31029286055172,2.5830063185455,2.72075336494499,2.85839378752986,3.1191412109971
"mu[3,2]",3.3626226506509,0.23573760199111,0.000833458284742847,0.000855407928911836,2.8956605523581,3.20641361775088,3.36401042905245,3.52156997234726,3.82119886006022
"mu[4,2]",7.57150878624746,0.513479200118576,0.00181542312201045,0.00185935597680057,6.5603536949745,7.22953189428885,7.57468502992064,7.91780295190024,8.5680562894299
"mu[5,2]",4.98519343165315,0.383056834616242,0.00135431042668499,0.00140783812759265,4.22232169270209,4.73174465308841,4.98870074109423,5.2397165961388,5.73438370869257
"mu[6,2]",6.14924702910499,0.449499283287425,0.00158921995675516,0.00160990049800546,5.25744661514792,5.84997252678172,6.15267487827932,6.4509761635732,7.0260767621312
"mu[1,3]",4.39884789868205,0.31877283025945,0.00112703214967243,0.00114160768596638,3.76563531462593,4.1873194556504,4.4003282686296,4.61341716420424,5.01733213512927
"mu[2,3]",2.73580955470565,0.20519317704904,0.000725467434722939,0.000741188952683751,2.32743977626596,2.59923940842416,2.73674767504745,2.87395829406775,3.13378279997621
"mu[3,3]",3.36916312967503,0.235358931945711,0.000832119483958177,0.000853755019007316,2.90297888249283,3.21290633674793,3.37046735241082,3.52823803856789,3.82613838161384
"mu[4,3]",7.64724041093816,0.512055744801611,0.00181039044747374,0.001853494465871,6.63607419033472,7.30676646749141,7.65016417421909,7.99225562718611,8.64176043471493
"mu[5,3]",4.99331826417936,0.382711401537761,0.00135308913632379,0.00140333342855845,4.23119449997867,4.73936979410605,4.9961802802284,5.24848804475988,5.74221680898822
"mu[6,3]",6.18762058803889,0.448969402923243,0.0015873465467615,0.00161168595877397,5.2959071409717,5.88975722722821,6.19037792778088,6.48875430828441,7.0626838256677
"mu[1,4]",4.46329435765618,0.318200786233187,0.00112500966862189,0.00113555100554763,3.83219245659902,4.25095044403263,4.46569343224583,4.67703482879647,5.08129982221388
"mu[2,4]",2.7437561922712,0.204753778684718,0.000723913926907669,0.00073806579268496,2.33687543231499,2.60767118980454,2.74479154661426,2.88160950492319,3.14117112334113
"mu[3,4]",3.36840266201464,0.234948864374092,0.000830669676154994,0.000851602059182513,2.90196976338148,3.21268562207747,3.37056688851019,3.52780906119361,3.82697612255978
"mu[4,4]",7.72760225816145,0.510603327186751,0.00180525537575082,0.00184120986296688,6.72090365080934,7.38563861654281,7.73016560481608,8.07108117140424,8.71800224551861
"mu[5,4]",4.99087598570131,0.382332717326322,0.00135175028545461,0.00139810451067759,4.22842379892916,4.7387549847724,4.99429654909676,5.24657880739029,5.73699121775533
"mu[6,4]",6.22594722041023,0.448434687858543,0.00158545604352024,0.00160012686598758,5.33259438802155,5.92787511628514,6.22802426480218,6.52552215141806,7.10191940043066
"mu[1,5]",4.51839395420709,0.317587638974712,0.00112284186570022,0.00113200445868187,3.88832716836069,4.30680724046895,4.52030430287826,4.73165048271768,5.1371240019342
"mu[2,5]",2.74340999375547,0.204330648334291,0.000722417935207106,0.000733641896219795,2.33779790522316,2.60771530408308,2.74480115385666,2.88047807710828,3.14025538056601
"mu[3,5]",3.36035233700063,0.234521844096453,0.000829159931484881,0.000849030889005622,2.89594456591857,3.20495866456719,3.36256266448665,3.51925598330489,3.81633176944301
"mu[4,5]",7.81142247122568,0.509180604386266,0.00180022529105097,0.00182596526899479,6.80396792185393,7.47084085128524,7.81439892972526,8.15573298952699,8.80256903542488
"mu[5,5]",4.97790221013873,0.38193319392049,0.00135033775690707,0.00137678180026385,4.2159240474771,4.72645747200284,4.98021841435555,5.23248809673597,5.7249958092968
"mu[6,5]",6.26366803761497,0.4479122100186,0.00158360880540202,0.00159050375522654,5.37280845968211,5.96561319570282,6.26607957348295,6.56393667052042,7.1388446205498
"mu[1,6]",4.56334321214361,0.31695741140269,0.00112061367475088,0.00112066671195379,3.93389874873632,4.35206608907413,4.56557535435575,4.77569153949157,5.18261747778469
"mu[2,6]",2.73477600751238,0.203937419867809,0.000721027662631078,0.000729515451361159,2.32919190742331,2.5996921728623,2.73666909750411,2.87152436621567,3.13169864818351
"mu[3,6]",3.34512954649946,0.234092644299875,0.00082764248105166,0.000844379405012681,2.88260188505655,3.18981571022686,3.34715318272944,3.50318002353274,3.79908814435381
"mu[4,6]",7.89747876267771,0.507842910330715,0.0017954958283618,0.00181182866507671,6.89191492703423,7.55768310640816,7.90103952043822,8.2404122043977,8.88660086683661
"mu[5,6]",4.95458612435373,0.381524935626726,0.0013488943458671,0.00136291850558803,4.19242611270732,4.70298856787386,4.95660823178542,5.20872433355366,5.70023465720146
"mu[6,6]",6.30023298519838,0.447417374235335,0.00158185929671242,0.00158354343423025,5.41168063100419,6.00344087229291,6.3022798760971,6.59987618505178,7.17418938744329
"mu[1,7]",4.59748667006809,0.316334462854675,0.00111841121903772,0.0011146224276736,3.96846853641745,4.3872743879895,4.60012225130455,4.80932578591717,5.21638830493825
"mu[2,7]",2.71798013650341,0.203585731082519,0.000719784255006352,0.000724827530924354,2.31321008197689,2.58366996743979,2.72003085241793,2.85383419197203,3.11449474045604
"mu[3,7]",3.32295627307538,0.233675656381267,0.000826168206127056,0.000841770460940643,2.86161130413149,3.16715840670628,3.32499989824578,3.48045476787639,3.77605240057669
"mu[4,7]",7.98451623800627,0.506639347884511,0.00179124059252534,0.00180324314550391,6.98117983924752,7.64543044790813,7.98613287084129,8.32711384970928,8.9718005742257
"mu[5,7]",4.92126772938031,0.381119196082621,0.00134745983995193,0.00136002551580061,4.16006893377783,4.66963169724609,4.92236966002439,5.17482295442592,5.66585013795753
"mu[6,7]",6.33510886388761,0.446963227992177,0.00158025364727149,0.00158080362039725,5.44784941906483,6.03790982726431,6.33803042709899,6.63434094940902,7.20840630518242
"mu[1,8]",4.62032643947963,0.315742251205167,0.0011163174346714,0.00111223537103571,3.99389734740856,4.4103186765893,4.62355978922373,4.8318477878451,5.2367982903902
"mu[2,8]",2.69326730234887,0.203284684494657,0.0007187198945877,0.000723562019263506,2.28881078322947,2.55896824417893,2.69486136665527,2.82925999751001,3.0895065690821
"mu[3,8]",3.29415585298478,0.233284199954983,0.000824784198659236,0.000835563176102634,2.83248293218522,3.13900765554491,3.29665271827407,3.45088522643981,3.74751993738238
"mu[4,8]",8.07126569482974,0.505610215448427,0.00178760205990387,0.00179124835867453,7.06713323462737,7.73385216840915,8.07301463727788,8.41229294808373,9.05936966952649
"mu[5,8]",4.87843288244366,0.380725900638204,0.00134606933057315,0.00135695016325244,4.11985892629623,4.62674908237725,4.88031158555627,5.13248633051841,5.62334027103887
"mu[6,8]",6.36778710483773,0.446559916423675,0.00157882772554639,0.00157453012015845,5.48084735956518,6.07018658602129,6.37042804251013,6.66718498854619,7.23929208812109
"mu[1,9]",4.63152946510952,0.315202135419821,0.00111440783699918,0.0011102429896658,4.00749976433023,4.42163761617797,4.63390678175226,4.84230565228936,5.24538011257173
"mu[2,9]",2.66099787381918,0.203040457562281,0.000717856421987543,0.000722460537576114,2.25590491933243,2.52600510457523,2.66272073839629,2.7967769107982,3.05699815469124
"mu[3,9]",3.25914826120546,0.232929892611855,0.000823531533034483,0.00083333279472886,2.79725058924598,3.10374933332723,3.26141876389622,3.41569558652836,3.7119621567243
"mu[4,9]",8.15646213072488,0.504784942730627,0.00178468428022845,0.00178607636453339,7.15510952991409,7.82064694239988,8.1568209510919,8.49633096324374,9.14213356026095
"mu[5,9]",4.8267062120678,0.380353260548613,0.00134475184890169,0.0013483090595036,4.07092012724154,4.57513780439089,4.82886837187625,5.08069662196994,5.56867459666703
"mu[6,9]",6.3977911857107,0.446214314119237,0.00157760583688108,0.00157230230766682,5.50936368125955,6.10131304110626,6.40026787479935,6.69722026346065,7.26896742168075
"mu[1,10]",4.63093238161707,0.314732289959742,0.00111274668244452,0.00110870487139986,4.00886228138162,4.42115590578425,4.63255931602504,4.8414545001639,5.24408783850905
"mu[2,10]",2.62164241184675,0.202856087816427,0.000717204576499847,0.000720792110377544,2.21750606840074,2.48650325431992,2.62298156797026,2.75728185046806,3.01742853979456
"mu[3,10]",3.21844398725581,0.232622117033213,0.000822443382040777,0.0008311141513195,2.75709976268988,3.06403911824582,3.22046058213034,3.37401788851847,3.67074344172579
"mu[4,10]",8.23886318981066,0.504180683759175,0.00178254790214691,0.00177370421837905,7.23693620417072,7.90255736651633,8.24042172281438,8.57875446242948,9.22512149008035
"mu[5,10]",4.76684200958514,0.380007500146128,0.00134352940127537,0.00134348407117078,4.01431210649738,4.51481086138861,4.76843404604175,5.02102770032385,5.51027165619767
"mu[6,10]",6.42468357944407,0.445929854588764,0.00157660012056623,0.00157079424406514,5.53746388080932,6.12880412653017,6.42697026633614,6.72334632825786,7.29318612514698
"mu[1,11]",4.61854389582411,0.314346799022218,0.00111138376616447,0.00110892333174555,3.99755508294602,4.40819505759356,4.62053980444663,4.82977306315662,5.23044114099075
"mu[2,11]",2.5757748076879,0.202731446827106,0.000716763904056032,0.000721235304053228,2.17316581011751,2.44051889776062,2.57692507585975,2.71163372856492,2.97067694262337
"mu[3,11]",3.17263659110806,0.23236761824118,0.000821543592932527,0.000828976906826538,2.71228513563902,3.01861232453089,3.17455644417038,3.327410304313,3.62499100202533
"mu[4,11]",8.31726727909459,0.503801672265625,0.00178120789416073,0.00177163391163449,7.31667174462135,7.98177328830258,8.31774053962856,8.65775542225149,9.30431270623963
"mu[5,11]",4.6997132298703,0.379692711410844,0.00134241645502857,0.0013423666803469,3.94748039207823,4.44800258616594,4.70015145331858,4.95311221640136,5.44494108006977
"mu[6,11]",6.44807213438083,0.445706565833906,0.00157581067560262,0.00156572608648434,5.5617572347494,6.15315306110828,6.45120109247062,6.7461594118553,7.3212603759826
"mu[1,12]",4.59454465974993,0.314054989623821,0.00111035206414237,0.00110719595178368,3.97452849734188,4.38435442061834,4.59633869975426,4.80603539102181,5.20631270606914
"mu[2,12]",2.52406391429613,0.20266340385435,0.000716523335818795,0.000715782483348116,2.12310391502342,2.38875559948191,2.52476181414835,2.6601899694319,2.91962377613686
"mu[3,12]",3.1223940477473,0.232170256200729,0.000820845812746769,0.00082698223953688,2.66249914354645,2.96924552816744,3.12430214345131,3.2769572318061,3.57689300825196
"mu[4,12]",8.39053109040427,0.503639388858615,0.00178063413567288,0.00177082173972938,7.38932111528631,8.05524239258141,8.39187297473533,8.73080296556487,9.38010672635063
"mu[5,12]",4.62629876169238,0.379410842506587,0.00134141989796055,0.00134136583277773,3.87470807043147,4.37499750688885,4.62659159778019,4.87945759620716,5.37142482697088
"mu[6,12]",6.46761579272355,0.445541307274174,0.00157522639836144,0.0015648140546783,5.58415077313995,6.17144407738696,6.46870042081109,6.76594473554082,7.34133046598376
"mu[1,13]",4.55928463629809,0.313861048162807,0.00110966637753119,0.00110855357183721,3.93923079647078,4.34974692299447,4.56111856271035,4.77005050669426,5.17175000546199
"mu[2,13]",2.46726379293987,0.202646166709256,0.000716462393307873,0.000711565987705379,2.06701230364833,2.33157006905044,2.46769640174709,2.60334045749544,2.86330259267139
"mu[3,13]",3.06844900659211,0.232030929128576,0.000820353217159155,0.000825179627875404,2.6108555636027,2.91405626103809,3.07040007523895,3.22325505056714,3.5228704490016
"mu[4,13]",8.45758627239508,0.503673527022343,0.00178075483230822,0.00177116917936778,7.4603507744159,8.12296654469144,8.45988451954126,8.79646874361639,9.44626612772778
"mu[5,13]",4.54766915331239,0.379161818439353,0.00134053946492744,0.00134048160122959,3.79855091986841,4.29642218821034,4.54755097145487,4.80013219116049,5.29247899133852
"mu[6,13]",6.48302956392511,0.445428190353846,0.00157482646965428,0.00156461073092871,5.59952648889205,6.18746388383455,6.48466419373578,6.78053072700592,7.35655395185935
"mu[1,14]",4.51327799600915,0.313763946286457,0.00110932307055503,0.00110707194386425,3.89519951777735,4.30383258294752,4.51457017547862,4.72329433279714,5.12749677575796
"mu[2,14]",2.40620271729124,0.202671775106796,0.000716552932665653,0.000711411852056401,2.00631863296819,2.27043210436449,2.40638688798546,2.54217688121045,2.80336135845173
"mu[3,14]",3.01158810781616,0.23194767149027,0.000820058856955997,0.000823604521999871,2.55434824788623,2.85746189995693,3.01297141453439,3.16596373751312,3.4668710451362
"mu[4,14]",8.51745500951847,0.503873683424662,0.00178146249205511,0.00176575906537218,7.52048009211104,8.18206743988246,8.51922189986712,8.85474260639139,9.50773904304885
"mu[5,14]",4.46497100147899,0.378943783649618,0.00133976859553566,0.00133970774660671,3.71662987677116,4.21343533389085,4.46512651286332,4.71693795584716,5.20868045175759
"mu[6,14]",6.49408868049261,0.44535915353557,0.00157458238764251,0.00156502260549912,5.60924857931372,6.19824182482129,6.49503794617355,6.79191454800423,7.36827373745152
"mu[1,15]",4.45719561929648,0.31375768029879,0.00110930091694318,0.0011060043661743,3.83744584867132,4.24783427355836,4.45823126805596,4.66741305086191,5.07279123518437
"mu[2,15]",2.34177109533076,0.202730711795043,0.000716761305325254,0.000711553160605145,1.94192161631912,2.20634783601764,2.34218754432308,2.4777472686978,2.73950920038021
"mu[3,15]",2.95264051136322,0.231915918797051,0.000819946594232517,0.000822277108427343,2.49616159300637,2.79872238845461,2.95393939312344,3.10713999949063,3.40902146224783
"mu[4,15]",8.56926428077453,0.504201644680672,0.00178262201019557,0.00176814258494284,7.56885008204753,8.23330627318898,8.57114806155721,8.90488649408637,9.55832411341173
"mu[5,15]",4.37941023146591,0.378753448690251,0.00133909565983334,0.00133903292326677,3.63434076281298,4.12799997233924,4.37929127292675,4.63150279425366,5.12337800894053
"mu[6,15]",6.50063187560352,0.445324652953027,0.00157446040966316,0.00156593125907797,5.61717889416739,6.20479038633027,6.50157279020865,6.79857745422213,7.3773399031164
"mu[1,16]",4.39185531349904,0.313831806121384,0.00110956299130226,0.00110218154226363,3.77441874675317,4.18181991134727,4.39316357643883,4.6014134287876,5.0091364482111
"mu[2,16]",2.27490848519399,0.202812589808996,0.000717050787819734,0.000711934518705643,1.8764871961458,2.13922626033752,2.27490823800317,2.41097860579252,2.67321056642803
"mu[3,16]",2.89246580592799,0.231928920054213,0.000819992560618034,0.000821202245188263,2.43621877116541,2.73834191322846,2.89301934896876,3.04688525041837,3.34938658742168
"mu[4,16]",8.61225859032402,0.504614103334547,0.00178408027175114,0.0017712239898694,7.61412217661725,8.27601847950919,8.61422387289749,8.94733282191885,9.60401293580469
"mu[5,16]",4.29223451196603,0.3785865167273,0.00133850546621834,0.00133835297335732,3.54895152450926,4.04062409071125,4.29135577091506,4.5431683581847,5.03643801690104
"mu[6,16]",6.50256373473914,0.445314423384641,0.00157442424267729,0.00157043018493619,5.62320823777571,6.20608174780746,6.50273549600842,6.8001391745275,7.38047660538664
"mu[1,17]",4.31820988740893,0.313972231236743,0.00111005946905886,0.00110274138884332,3.70117192565346,4.10861357350934,4.31914713925913,4.52706517301825,4.93408877222815
"mu[2,17]",2.20658989429821,0.202906870693629,0.000717384121084034,0.000712494168008209,1.80779149995853,2.07097561198994,2.20628581667081,2.34274396315631,2.60675862802146
"mu[3,17]",2.83194147421734,0.231978269085931,0.000820167035792896,0.000818663768048688,2.37570075283278,2.67743408818818,2.83173428123471,2.98660834561208,3.28835906338835
"mu[4,17]",8.64581098431896,0.505065613485899,0.00178567660120011,0.00177994055574657,7.64667488117336,8.30831413994152,8.64820553192686,8.98140868376484,9.63624076800128
"mu[5,17]",4.20471506127227,0.378438160865059,0.00133798094903724,0.00133680421367027,3.46121918031136,3.95274634555437,4.20492374022708,4.45601052145885,4.95139138931656
"mu[6,17]",6.49985608704311,0.445318260762482,0.00157443780985675,0.00157065238042826,5.62208390344609,6.20305334909096,6.50007051477162,6.79579173007486,7.37784983027683
"mu[1,18]",4.23733325717359,0.314162208104076,0.00111073113871466,0.00109967949721524,3.61954268856484,4.0285827633588,4.23817259800307,4.4463664442288,4.85468487311407
"mu[2,18]",2.13781156153875,0.203003568403673,0.000717725999116523,0.000714830007690598,1.73993511486399,2.00220069648156,2.13748540427882,2.27417110571383,2.53919665247304
"mu[3,18]",2.77195009727656,0.2320545187584,0.000820436619095227,0.00081249301160312,2.31574318623274,2.61696163039523,2.77123110244541,2.92715851745965,3.22917193488662
"mu[4,18]",8.66943219330149,0.505511591366708,0.00178725337111901,0.00178194330289672,7.67182136161504,8.3319788418111,8.67128007292776,9.00407525156214,9.66128956706021
"mu[5,18]",4.11812811005239,0.378303520515719,0.00133750492351705,0.00133534333317364,3.37535581054074,3.86602696368817,4.1178611371964,4.36911638873365,4.86358716632189
"mu[6,18]",6.49254841611591,0.445326777185864,0.00157446791996037,0.00157094600354612,5.61390238110511,6.19586379352743,6.49311888386309,6.78787884007564,7.37039523172548
"mu[1,19]",4.15040478618016,0.314383461657741,0.00111151338815545,0.00110102801270529,3.53449800801474,3.94176092915091,4.15081829405424,4.35899031454731,4.77193747761832
"mu[2,19]",2.06957642988257,0.203093896404704,0.000718045356826821,0.000715404224661322,1.67128552288047,1.93380378532092,2.06965136477501,2.20559528201376,2.46965229632341
"mu[3,19]",2.71336648447025,0.232147837804278,0.000820766551745999,0.000812118686750277,2.25724722410086,2.55834316555375,2.71212853169742,2.86844426219743,3.17029834003345
"mu[4,19]",8.68277776685432,0.50591117598174,0.00178866611607374,0.00178374535044238,7.68692556564001,8.34535208811958,8.68265665335823,9.01871046419207,9.67876064203445
"mu[5,19]",4.03373629103201,0.378178184311144,0.00133706179311613,0.00133391267681214,3.29110420558452,3.78101295981027,4.03336498870385,4.28564365097957,4.77758726496288
"mu[6,19]",6.48074728425512,0.445332082156696,0.00157448667586462,0.00157124160286583,5.60427763677006,6.18490841475529,6.48171617415086,6.77580395717764,7.36344848316635
"mu[1,20]",4.05869208728161,0.314617377332442,0.00111234040495448,0.00110626600818458,3.43959496445043,3.84992368992213,4.05880932766531,4.26796999771696,4.68036343848404
"mu[2,20]",2.00287952120133,0.203170820652815,0.000718317325114208,0.000715979221271394,1.60461964797098,1.86690196118243,2.00261784839639,2.13874928975687,2.40272624726146
"mu[3,20]",2.65704491679193,0.232248668623018,0.000821123042524417,0.000811850352114376,2.20097603997651,2.50172303343474,2.65607553612343,2.81218225872251,3.11581154868821
"mu[4,20]",8.68565309646342,0.506229785864869,0.00178979257211831,0.00178518723008636,7.69115256042108,8.34721339683746,8.68455325370151,9.02261565374287,9.68062277895781
"mu[5,20]",3.95277022696628,0.378058628338783,0.00133663909892219,0.00132945490604698,3.20858195512071,3.69974580094515,3.95226230582868,4.20536299158009,4.69646348013824
"mu[6,20]",6.4646247785371,0.445328349100713,0.00157447347751862,0.00156794418246394,5.59027340082695,6.16818867959055,6.46432515004548,6.75979884117387,7.3499837042701
"mu[1,21]",3.96353253814688,0.314846175499279,0.00111314932863095,0.00110773974590698,3.34439565240929,3.75438981749654,3.96255538419692,4.17387381102624,4.58682764874674
"mu[2,21]",1.93869342661198,0.203229487943823,0.000718524745310735,0.000716520205066018,1.53925741796588,1.80228087593599,1.93849017251712,2.0748377809564,2.33826525923607
"mu[3,21]",2.60380668952348,0.232348345888749,0.000821475454877059,0.000811656255888078,2.14811309338801,2.44819288747356,2.60312178071149,2.75843354619814,3.06327676884839
"mu[4,21]",8.67801625334843,0.506441235866314,0.00179054016076783,0.00178615131113736,7.6846231342212,8.33968134794495,8.67646828383579,9.01461918006707,9.67446432349541
"mu[5,21]",3.87641058538897,0.377942581596508,0.0013362288117302,0.00132860061534163,3.13205870469478,3.62401869147324,3.87493470683174,4.12911923236989,4.62096783248852
"mu[6,21]",6.44441600139994,0.445312233692766,0.00157441650094742,0.00157443367927902,5.57019171220178,6.1469867660814,6.44360442407151,6.74009850444093,7.32851797455487
"mu[1,22]",3.86631377928299,0.315054002532849,0.00111388410815471,0.00111386055039037,3.2454644528817,3.65728209726927,3.86474289045196,4.07678932042834,4.48699682136938
"mu[2,22]",1.87795412390812,0.203267506985882,0.000718659162923005,0.000718663329280777,1.47963109724933,1.74132346040557,1.87725275850669,2.01424421196644,2.27880829369385
"mu[3,22]",2.55442813590052,0.232439639615838,0.00082179822694458,0.000811509947234693,2.10098977478949,2.39825232412256,2.55341507220539,2.70877655130081,3.0160619414967
"mu[4,22]",8.65997859987863,0.506529308974228,0.00179085154622706,0.00178656866234257,7.66616991988885,8.32248683141979,8.65837700591345,8.99827679712018,9.65742613389927
"mu[5,22]",3.80577086182121,0.37782929523677,0.00133582828396427,0.00132775005001549,3.06386255141588,3.5529189523674,3.80490564373135,4.05911969041094,4.55110771386775
"mu[6,22]",6.42041564232049,0.445283119541828,0.00157431356687963,0.00157433153146552,5.54860582361833,6.12297351472525,6.41863916769251,6.71690467312042,7.30720024447976
"mu[1,23]",3.76845347911178,0.315227876893162,0.00111449884685097,0.00111447898792269,3.14574882308382,3.55880623777078,3.76714622797488,3.97844241353417,4.3914386852891
"mu[2,23]",1.82154732889618,0.203285067984454,0.000718721250428878,0.000718726258603442,1.42423640277105,1.68485637894422,1.82088671521632,1.95793421136849,2.22386824127647
"mu[3,23]",2.5096293064257,0.232517191980006,0.000822072415957581,0.000815262745111862,2.05754861798328,2.35351676912052,2.50878464384496,2.66430720706172,2.97111161675167
"mu[4,23]",8.63180316565886,0.506488709878502,0.00179070800674757,0.00178642302613179,7.64230831690617,8.29378531606172,8.62996365822914,8.96894333036303,9.63126707025196
"mu[5,23]",3.74188114249944,0.377719698092276,0.00133544079954392,0.0013268934511287,3.00302093676187,3.48962888510523,3.74106811006137,3.99530238116976,4.48288200717535
"mu[6,23]",6.39297368057825,0.445243176904605,0.00157417234833144,0.00157843054607259,5.52354544115826,6.0962334052784,6.39125524601093,6.68936112232587,7.2783149642467
"mu[1,24]",3.67137866117192,0.315358439433633,0.00111496045513965,0.00111494431163519,3.04922770787645,3.46194068174173,3.66992131750869,3.8811449129552,4.29453367251899
"mu[2,24]",1.77029557966447,0.203284895208951,0.00071872063957523,0.000722593293348702,1.37327983349762,1.63376075036738,1.76933685594289,1.90647547989706,2.17270772006238
"mu[3,24]",2.47006346891093,0.232577824131117,0.000822286782983624,0.000815113416418695,2.01942778978821,2.31452108625452,2.46916482043256,2.62446239254225,2.93061152380005
"mu[4,24]",8.59390081196562,0.506325357968834,0.00179013047053234,0.0017855239046871,7.60419204791856,8.25661568105552,8.59311797149529,8.93116304520715,9.59275485278799
"mu[5,24]",3.68567308339847,0.377616427805002,0.00133507568394179,0.0013384593586278,2.94808173386878,3.43361265869214,3.68550265065726,3.93775976340703,4.42600576099667
"mu[6,24]",6.36249028176932,0.445197230812492,0.00157400990436493,0.00158244601343349,5.49087504070761,6.06533180531491,6.36015397509546,6.6591923159747,7.24742588358539
"mu[1,25]",3.57650489490245,0.315440469592062,0.00111525047554608,0.00111523781592898,2.95348415066713,3.36646869566303,3.57493750349512,3.78615219672168,4.19961780599553
"mu[2,25]",1.72494624212567,0.203272035728643,0.000718675174446587,0.000722283945893089,1.32840521580913,1.58851805922111,1.72419708593956,1.86127503998222,2.12804868020325
"mu[3,25]",2.43630758236169,0.232620696988138,0.000822438361423268,0.000815014371537382,1.98554050566037,2.28117823318403,2.4360170898009,2.5916166786505,2.89762148087184
"mu[4,25]",8.5468242404644,0.506056007510123,0.00178917817285299,0.00181243069533566,7.55795478824721,8.20848017923138,8.54583807698797,8.88349040809316,9.54350940723957
"mu[5,25]",3.63796632458952,0.37752373427292,0.00133474796281625,0.00133473803747479,2.898811027112,3.38522439603213,3.6379357579554,3.89020290879152,4.37899061527512
"mu[6,25]",6.32940996249099,0.445152445871158,0.00157385156568637,0.0015823896272999,5.4591715429663,6.03225365057701,6.32652886182786,6.62570733442569,7.21381944151034
"mu[1,26]",3.48521565345269,0.315473142386298,0.0011153659913179,0.00111535635304827,2.86249563450072,3.2758956961933,3.48373966538005,3.69515598797043,4.10717282594335
"mu[2,26]",1.68616061173892,0.20325349611065,0.000718609626998571,0.000721832741562748,1.28926353097716,1.54941863184461,1.68529015034581,1.82209133146567,2.0881157540516
"mu[3,26]",2.4088538836155,0.232647318200183,0.00082253248162107,0.000819727820618558,1.95779919813402,2.25278526210498,2.4076471524712,2.56457431783298,2.87087426452669
"mu[4,26]",8.49125993357491,0.505707212388455,0.00178794499587411,0.00181459452376135,7.50315802908254,8.15409361441885,8.48996470766323,8.82833378175705,9.48922469257048
"mu[5,26]",3.59945653804231,0.37744725973763,0.00133447758450379,0.00133447585384646,2.86119835367622,3.34593776713967,3.59891943940162,3.85084963816153,4.3393411206269
"mu[6,26]",6.29421510828871,0.445117845588094,0.00157372923521244,0.00157830434206407,5.42597853373704,5.99660389900741,6.29185327671066,6.59098321689688,7.17806749236433
"mu[1,27]",3.39884213952844,0.315460014702192,0.00111531957794564,0.00111531229795755,2.77790270964036,3.18938941443322,3.39791362198094,3.60955843413673,4.02225590238395
"mu[2,27]",1.65450427033289,0.203237747195346,0.000718553946174533,0.00072129058038126,1.25902948849336,1.5177608375488,1.6538960148955,1.78998921261811,2.05771584464347
"mu[3,27]",2.38810270942042,0.232661395803356,0.000822582253464402,0.000819804257440177,1.93567672356875,2.2311445388446,2.38685653982517,2.5436489895122,2.84941048031512
"mu[4,27]",8.42801814401152,0.505313682837118,0.00178655365880237,0.00181598710256933,7.44290077167332,8.09096762753006,8.42565129921453,8.76383098493076,9.42423537985096
"mu[5,27]",3.57070528316116,0.377393707307015,0.00133428824806961,0.00133429383812833,2.83141136559144,3.31788818120637,3.56921131904675,3.82247745483695,4.31163994740516
"mu[6,27]",6.25741893938868,0.445103693944378,0.00157367920159626,0.001578196207745,5.38926620064036,5.95873126120067,6.25374751711962,6.5538718362339,7.13934456673455
"mu[1,28]",3.31864387345894,0.315408742943108,0.00111513830490298,0.00111513256176281,2.69559070271878,3.10881364382976,3.31788858490026,3.5298205272823,3.94190828077988
"mu[2,28]",1.63043883864916,0.203234124846526,0.000718541139237459,0.000720717699603332,1.23634965853254,1.49409030395783,1.62983313695455,1.76541270618761,2.03185616867725
"mu[3,28]",2.37435665862381,0.232668547370961,0.000822607538074148,0.000817783983494066,1.9202550638652,2.21751940706555,2.37315267144962,2.52993397269489,2.83442455637777
"mu[4,28]",8.35802107947416,0.504916112395345,0.00178514803502549,0.00177939097992127,7.37162252591015,8.02052103617575,8.35488168482082,8.694520734089,9.35581794907796
"mu[5,28]",3.55213181798445,0.377370416673788,0.00133420590324614,0.00133421759085391,2.81374895700744,3.30058963849917,3.55195275091924,3.80303864051548,4.29481375715198
"mu[6,28]",6.21955802679119,0.44512077555872,0.00157373959422293,0.00157814782648391,5.35341221350977,5.9210679867322,6.21631117365347,6.51644002275261,7.09873432588468
"mu[1,29]",3.24579032655424,0.315330547550134,0.00111486184243983,0.00110764801514983,2.62527683222449,3.03582220438791,3.24518476396816,3.45740003420053,3.86558440761372
"mu[2,29]",1.61431524487229,0.203252161427893,0.000718604908182429,0.00071760436607283,1.21925311054946,1.47828953271321,1.61367671663585,1.74950541497424,2.01597207114739
"mu[3,29]",2.36781617959967,0.232675881420305,0.000822633467854272,0.000819567384207093,1.91364967412434,2.21125150287223,2.36661411552091,2.5228671742893,2.82787051274063
"mu[4,29]",8.28228945478346,0.504558584686743,0.00178388398368942,0.00177833136590003,7.29491513150602,7.94536462460258,8.27927882569211,8.61860008005326,9.28098084954847
