,Date,Region,Value
267,2023-09-25,HSE Dublin and Midlands,0.8258795385096493
268,2023-09-26,HSE Dublin and Midlands,0.862997720015701
269,2023-09-27,HSE Dublin and Midlands,0.7980409023801105
270,2023-09-28,HSE Dublin and Midlands,0.853718174639188
271,2023-09-29,HSE Dublin and Midlands,0.8722772653922138
272,2023-09-30,HSE Dublin and Midlands,0.7238045393680073
273,2023-10-01,HSE Dublin and Midlands,0.6959659032384685
274,2023-10-02,HSE Dublin and Midlands,1.0207499914164204
275,2023-10-03,HSE Dublin and Midlands,1.1321045359345754
276,2023-10-04,HSE Dublin and Midlands,0.853718174639188
277,2023-10-05,HSE Dublin and Midlands,0.9001159015217526
278,2023-10-06,HSE Dublin and Midlands,0.6588477217324169
279,2023-10-07,HSE Dublin and Midlands,0.40829999656656824
280,2023-10-08,HSE Dublin and Midlands,0.5382136318377491
281,2023-10-09,HSE Dublin and Midlands,0.8351590838861622
282,2023-10-10,HSE Dublin and Midlands,0.9929113552868817
283,2023-10-11,HSE Dublin and Midlands,1.0114704460399075
284,2023-10-12,HSE Dublin and Midlands,1.0207499914164204
285,2023-10-13,HSE Dublin and Midlands,0.8815568107687268
286,2023-10-14,HSE Dublin and Midlands,0.4732568142021586
287,2023-10-15,HSE Dublin and Midlands,0.49181590495518446
288,2023-10-16,HSE Dublin and Midlands,0.6959659032384685
289,2023-10-17,HSE Dublin and Midlands,0.7238045393680073
290,2023-10-18,HSE Dublin and Midlands,0.7980409023801106
291,2023-10-19,HSE Dublin and Midlands,0.49181590495518446
292,2023-10-20,HSE Dublin and Midlands,0.6124499948498523
293,2023-10-21,HSE Dublin and Midlands,0.5474931772142619
294,2023-10-22,HSE Dublin and Midlands,0.6217295402263652
295,2023-10-23,HSE Dublin and Midlands,0.872277265392214
296,2023-10-24,HSE Dublin and Midlands,0.8073204477566235
297,2023-10-25,HSE Dublin and Midlands,1.0393090821694464
298,2023-10-26,HSE Dublin and Midlands,0.8537181746391881
299,2023-10-27,HSE Dublin and Midlands,0.7052454486149815
300,2023-10-28,HSE Dublin and Midlands,0.37118181506051656
301,2023-10-29,HSE Dublin and Midlands,0.4175795419430811
302,2023-10-30,HSE Dublin and Midlands,0.7145249939914944
303,2023-10-31,HSE Dublin and Midlands,0.8722772653922138
304,2023-11-01,HSE Dublin and Midlands,1.0021909006633947
305,2023-11-02,HSE Dublin and Midlands,0.7052454486149814
306,2023-11-03,HSE Dublin and Midlands,0.8258795385096493
307,2023-11-04,HSE Dublin and Midlands,0.8908363561452397
308,2023-11-05,HSE Dublin and Midlands,1.0021909006633947
309,2023-11-06,HSE Dublin and Midlands,1.2620181712057563
310,2023-11-07,HSE Dublin and Midlands,1.2712977165822692
311,2023-11-08,HSE Dublin and Midlands,1.1321045359345754
312,2023-11-09,HSE Dublin and Midlands,0.9743522645338559
313,2023-11-10,HSE Dublin and Midlands,0.8351590838861622
314,2023-11-11,HSE Dublin and Midlands,0.6217295402263652
315,2023-11-12,HSE Dublin and Midlands,0.5938909040968264
316,2023-11-13,HSE Dublin and Midlands,0.9557931737808302
317,2023-11-14,HSE Dublin and Midlands,1.1042658998050368
318,2023-11-15,HSE Dublin and Midlands,1.0578681729224721
319,2023-11-16,HSE Dublin and Midlands,0.9186749922747784
320,2023-11-17,HSE Dublin and Midlands,0.9650727191573429
321,2023-11-18,HSE Dublin and Midlands,0.4175795419430811
322,2023-11-19,HSE Dublin and Midlands,0.4918159049551844
323,2023-11-20,HSE Dublin and Midlands,0.9186749922747784
324,2023-11-21,HSE Dublin and Midlands,0.9186749922747784
325,2023-11-22,HSE Dublin and Midlands,0.760922720874059
326,2023-11-23,HSE Dublin and Midlands,0.5660522679672877
327,2023-11-24,HSE Dublin and Midlands,0.6774068124854427
328,2023-11-25,HSE Dublin and Midlands,0.42685908731959404
329,2023-11-26,HSE Dublin and Midlands,0.2783863612953874
330,2023-11-27,HSE Dublin and Midlands,0.6866863578619556
331,2023-11-28,HSE Dublin and Midlands,0.7794818116270847
332,2023-11-29,HSE Dublin and Midlands,0.8073204477566235
333,2023-11-30,HSE Dublin and Midlands,0.5938909040968265
334,2023-12-01,HSE Dublin and Midlands,0.6681272671089298
335,2023-12-02,HSE Dublin and Midlands,0.436138632696107
336,2023-12-03,HSE Dublin and Midlands,0.4361386326961069
337,2023-12-04,HSE Dublin and Midlands,0.8351590838861622
338,2023-12-05,HSE Dublin and Midlands,1.0114704460399075
339,2023-12-06,HSE Dublin and Midlands,0.8351590838861622
340,2023-12-07,HSE Dublin and Midlands,0.8444386292626751
341,2023-12-08,HSE Dublin and Midlands,0.9929113552868818
342,2023-12-09,HSE Dublin and Midlands,0.8908363561452397
343,2023-12-10,HSE Dublin and Midlands,1.2248999896997046
344,2023-12-11,HSE Dublin and Midlands,1.4661681694890405
345,2023-12-12,HSE Dublin and Midlands,1.3176954434648338
346,2023-12-13,HSE Dublin and Midlands,1.4290499879829888
347,2023-12-14,HSE Dublin and Midlands,0.9743522645338559
348,2023-12-15,HSE Dublin and Midlands,0.5753318133438006
