"HSE Dublin and Midlands","HSE Dublin and North East","HSE Dublin and South East","HSE Mid West","HSE South West","HSE West and North West","time"
4.00886228138162,2.21750606840074,2.75709976268988,7.23693620417072,4.01431210649738,5.53746388080932,62
3.99755508294602,2.17316581011751,2.71228513563902,7.31667174462135,3.94748039207823,5.5617572347494,63
3.97452849734188,2.12310391502342,2.66249914354645,7.38932111528631,3.87470807043147,5.58415077313995,64
3.93923079647078,2.06701230364833,2.6108555636027,7.4603507744159,3.79855091986841,5.59952648889205,65
3.89519951777735,2.00631863296819,2.55434824788623,7.52048009211104,3.71662987677116,5.60924857931372,66
3.83744584867132,1.94192161631912,2.49616159300637,7.56885008204753,3.63434076281298,5.61717889416739,67
3.77441874675317,1.8764871961458,2.43621877116541,7.61412217661725,3.54895152450926,5.62320823777571,68
3.70117192565346,1.80779149995853,2.37570075283278,7.64667488117336,3.46121918031136,5.62208390344609,69
3.61954268856484,1.73993511486399,2.31574318623274,7.67182136161504,3.37535581054074,5.61390238110511,70
3.53449800801474,1.67128552288047,2.25724722410086,7.68692556564001,3.29110420558452,5.60427763677006,71
3.43959496445043,1.60461964797098,2.20097603997651,7.69115256042108,3.20858195512071,5.59027340082695,72
3.34439565240929,1.53925741796588,2.14811309338801,7.6846231342212,3.13205870469478,5.57019171220178,73
3.2454644528817,1.47963109724933,2.10098977478949,7.66616991988885,3.06386255141588,5.54860582361833,74
3.14574882308382,1.42423640277105,2.05754861798328,7.64230831690617,3.00302093676187,5.52354544115826,75
3.04922770787645,1.37327983349762,2.01942778978821,7.60419204791856,2.94808173386878,5.49087504070761,76
2.95348415066713,1.32840521580913,1.98554050566037,7.55795478824721,2.898811027112,5.4591715429663,77
2.86249563450072,1.28926353097716,1.95779919813402,7.50315802908254,2.86119835367622,5.42597853373704,78
2.77790270964036,1.25902948849336,1.93567672356875,7.44290077167332,2.83141136559144,5.38926620064036,79
2.69559070271878,1.23634965853254,1.9202550638652,7.37162252591015,2.81374895700744,5.35341221350977,80
2.62527683222449,1.21925311054946,1.91364967412434,7.29491513150602,2.80374817961578,5.31353504206926,81
2.56119338214818,1.20999918231373,1.9140777516819,7.21484405972696,2.80455926648018,5.27394051219517,82
2.50576101780987,1.21012441746091,1.92271573343741,7.12913338042785,2.81908151485309,5.23669600319486,83
2.45935830205966,1.21760604003054,1.9382792942722,7.04259013337432,2.840124161773,5.1970280170892,84
2.42531861013785,1.2340660556242,1.95954416619667,6.95475198475078,2.8729246885586,5.15889181696314,85
2.40146494993605,1.25852165397426,1.98724471444625,6.86300101034067,2.91389098150859,5.12398435919567,86
2.39126225473087,1.28911427493252,2.02029643587519,6.77163513129497,2.9634507624502,5.09143140037464,87
2.39049663557009,1.32707842975703,2.05948511550519,6.68666606640607,3.02279236999054,5.06347954078113,88
2.40176945853246,1.37042104306163,2.10407468333719,6.60791584154982,3.08895693299645,5.03822764289043,89
2.42726991144992,1.4199284075342,2.15393797686791,6.53352460397777,3.16123874896482,5.01825836951783,90
2.46219322526999,1.47452598325396,2.20588341625494,6.46504133142041,3.24221859160222,5.00071266204166,91
2.50715816456927,1.53478865845052,2.26190526908092,6.40217486139114,3.32237533361794,4.9861892597607,92
2.56399321412042,1.5993143988171,2.31911572761072,6.34267627018223,3.40490359112851,4.97612217809267,93
2.62502061237302,1.66514664637078,2.37907042971184,6.29710710486451,3.48843814336551,4.97303872105221,94
2.69594715847437,1.73318673322463,2.43770155651359,6.25846229092148,3.57466024118624,4.97347349473121,95
2.77383991125792,1.80134332140662,2.49689574953519,6.23378865960133,3.66092006788775,4.98073956278785,96
